0.8459755,1.8,-0.08555657
0.19000024,1.8,-0.12459296
0.17466217,1.8,-0.12491572
0.22323191,1.8,-0.12379705
0.011594176,1.8,-0.12664452
0.8685067,1.8,-0.08337934
0.7693399,1.8,-0.09256993
0.76441294,1.8,-0.09299974
0.5326508,1.8,-0.110224254
0.90699136,1.8,-0.07954492
0.27107942,1.8,-0.12242314
0.75721735,1.8,-0.09362254
0.04331714,1.8,-0.12654993
0.63538617,1.8,-0.10331887
0.83417404,1.8,-0.086676046
0.22082102,1.8,-0.12385914
0.74366,1.8,-0.09478159
0.9327067,1.8,-0.07690386
0.5782727,1.8,-0.10730292
0.40448862,1.8,-0.1171801
0.40682757,1.8,-0.11706999
0.1517402,1.8,-0.1253471
0.53801435,1.8,-0.10989292
0.30096096,1.8,-0.121428564
0.20779902,1.8,-0.12418282
0.26537675,1.8,-0.12260072
0.9395591,1.8,-0.07618974
0.0024128556,1.8,-0.12665005
0.46005106,1.8,-0.114392616
0.9889011,1.8,-0.07092505
0.6354758,1.8,-0.10331212
0.86558515,1.8,-0.08366422
0.44156033,1.8,-0.11535953
0.22324866,1.8,-0.12379689
0.25594425,1.8,-0.12288678
0.36105067,1.8,-0.11911358
0.60101414,1.8,-0.10575976
0.6299131,1.8,-0.10371647
0.18879914,1.8,-0.124618754
0.25253224,1.8,-0.122987926
0.66735387,1.8,-0.10093202
0.43063676,1.8,-0.1159121
0.77145195,1.8,-0.09238468
0.18522936,1.8,-0.124695994
0.7334468,1.8,-0.09564146
0.1922015,1.8,-0.12454387
0.40948665,1.8,-0.11694386
0.20372635,1.8,-0.12427986
0.32771027,1.8,-0.12045019
0.38613838,1.8,-0.118023016
0.9628054,1.8,-0.07373591
0.68205863,1.8,-0.09979555
0.94075114,1.8,-0.07606497
0.50848126,1.8,-0.11167819
0.778771,1.8,-0.09174025
0.7072122,1.8,-0.097798206
0.4908445,1.8,-0.11269726
0.3252185,1.8,-0.1205446
0.94633335,1.8,-0.07547945
0.30794144,1.8,-0.12118116
0.30552006,1.8,-0.12126774
0.46406388,1.8,-0.11417781
0.7189784,1.8,-0.096839815
0.6690874,1.8,-0.100798756
0.6783041,1.8,-0.100088425
0.09950423,1.8,-0.12609808
0.869248,1.8,-0.083306864
0.6082936,1.8,-0.10525393
0.90519434,1.8,-0.07972725
0.033817947,1.8,-0.1265902
0.8090394,1.8,-0.0890131
0.7022747,1.8,-0.09819585
0.71511316,1.8,-0.09715648
0.04856825,1.8,-0.12652308
0.30493718,1.8,-0.12128849
0.79834974,1.8,-0.089987025
0.81057215,1.8,-0.088872686
0.24340934,1.8,-0.12325079
0.14228648,1.8,-0.1255065
0.24492586,1.8,-0.12320789
0.37316686,1.8,-0.118595645
0.47662497,1.8,-0.1134936
0.25513494,1.8,-0.12291105
0.25113064,1.8,-0.12302861
0.87989515,1.8,-0.082259655
0.8453364,1.8,-0.085617505
0.08795488,1.8,-0.1262212
0.41839373,1.8,-0.11651543
0.40227604,1.8,-0.1172843
0.2554984,1.8,-0.12290013
0.8780831,1.8,-0.08243853
0.94029546,1.8,-0.07611261
0.37118453,1.8,-0.11868181
0.38117576,1.8,-0.118244305
0.80079263,1.8,-0.08976593
0.85883707,1.8,-0.08431995
0.24397874,1.8,-0.1232344
0.14687407,1.8,-0.12543055
0.21887362,1.8,-0.123909175
0.6546524,1.8,-0.10189345
0.7213703,1.8,-0.0966433
0.116502345,1.8,-0.12588866
0.9227636,1.8,-0.0779324
0.6347033,1.8,-0.1033692
0.34734476,1.8,-0.11967851
0.81140757,1.8,-0.088796
0.15382326,1.8,-0.12531044
0.78516,1.8,-0.09117264
0.3598101,1.8,-0.11916537
0.17131656,1.8,-0.12498256
0.74737704,1.8,-0.09446561
0.9412467,1.8,-0.07601306
0.40638793,1.8,-0.11709053
0.53919786,1.8,-0.10981951
0.5106896,1.8,-0.11154786
0.37464362,1.8,-0.118531816
0.220191,1.8,-0.12387544
0.8582565,1.8,-0.08437611
0.3302698,1.8,-0.12035179
0.08301008,1.8,-0.12626846
0.57769847,1.8,-0.10734101
0.52089113,1.8,-0.11093984
0.80990446,1.8,-0.08893389
0.14092451,1.8,-0.12552893
0.47876406,1.8,-0.113375254
0.1717642,1.8,-0.124973826
0.6386567,1.8,-0.103079826
0.6284054,1.8,-0.10382525
0.42750472,1.8,-0.11606823
0.35611194,1.8,-0.11931941
0.7704624,1.8,-0.09247148
0.5295033,1.8,-0.11041767
0.2881142,1.8,-0.12186894
0.99676,1.8,-0.070067585
0.2910924,1.8,-0.121768706
0.26545417,1.8,-0.122598775
0.85576665,1.8,-0.08461648
0.99197286,1.8,-0.070590556
0.5841868,1.8,-0.106907204
0.170084,1.8,-0.12500682
0.41549867,1.8,-0.11665553
0.5163308,1.8,-0.11121309
0.3034941,1.8,-0.12133976
0.88846815,1.8,-0.081408426
0.03572184,1.8,-0.12658295
0.9934423,1.8,-0.070430316
0.53199255,1.8,-0.11026483
0.46223092,1.8,-0.11427616
