0.7788166,1.6,1.1183379
0.46308726,1.6,1.4051253
0.72547543,1.6,1.175592
0.0732941,1.6,1.5654173
0.07479364,1.6,1.565243
0.89500225,1.6,0.98267996
0.6832483,1.6,1.2185167
0.06703472,1.6,1.5661063
0.095927,1.6,1.5624163
0.5395317,1.6,1.3476881
0.8243158,1.6,1.0669395
0.51025605,1.6,1.3706394
0.70971197,1.6,1.1918688
0.70813614,1.6,1.1934794
0.3701709,1.6,1.4638308
0.81117874,1.6,1.0820149
0.35062975,1.6,1.4745868
0.1936804,1.6,1.540365
0.9876298,1.6,0.8648097
0.36237288,1.6,1.4681902
0.45285088,1.6,1.4121975
0.31108165,1.6,1.4946344
0.14023578,1.6,1.5542446
0.32258385,1.6,1.4890417
0.45886242,1.6,1.4080622
0.5547249,1.6,1.3353171
0.71948725,1.6,1.1818105
0.6809001,1.6,1.2208396
0.98968965,1.6,0.86209977
0.7004234,1.6,1.2013193
0.9654554,1.6,0.89374954
0.25525475,1.6,1.5189717
0.55740494,1.6,1.3331034
0.7562869,1.6,1.1429242
0.18915552,1.6,1.5417098
0.6215528,1.6,1.2772506
0.99992234,1.6,0.8485821
0.41560757,1.6,1.4366722
0.3063882,1.6,1.4968596
0.6088745,1.6,1.2887186
0.273471,1.6,1.5115435
0.9396322,1.6,0.92689013
0.43158185,1.6,1.4264174
0.23111707,1.6,1.5280433
0.6389077,1.6,1.2612166
0.28655273,1.6,1.5059018
0.6347372,1.6,1.2651054
0.30956423,1.6,1.4953573
0.30296826,1.6,1.4984605
0.24275798,1.6,1.523778
0.8617922,1.6,1.0229136
0.2379266,1.6,1.5255735
0.6154445,1.6,1.2828021
0.6191933,1.6,1.2794012
0.20708406,1.6,1.5361986
0.22300804,1.6,1.5308926
0.5631457,1.6,1.3283274
0.053416014,1.6,1.5673957
0.41987193,1.6,1.4339705
0.98799175,1.6,0.8643344
0.44745696,1.6,1.4158645
0.11308086,1.6,1.5596129
0.2751373,1.6,1.5108392
0.378704,1.6,1.4589591
0.8256249,1.6,1.0654271
0.97608554,1.6,0.87993044
0.5065368,1.6,1.3734703
0.4190029,1.6,1.4345232
0.09173596,1.6,1.5630322
0.74881107,1.6,1.1509529
0.11872476,1.6,1.5585911
0.15455061,1.6,1.5509567
0.622132,1.6,1.2767216
0.32582957,1.6,1.487429
0.9283427,1.6,0.9411836
0.7876158,1.6,1.1085775
0.57553464,1.6,1.3178698
0.45240194,1.6,1.4125049
0.6184474,1.6,1.2800794
0.9881915,1.6,0.8640726
0.8005878,1.6,1.0940312
0.5093593,1.6,1.3713237
0.5264015,1.6,1.3581265
0.7354386,1.6,1.1651509
0.2701158,1.6,1.5129493
0.38406503,1.6,1.4558442
0.48164874,1.6,1.3919246
0.6441304,1.6,1.2563165
0.50458103,1.6,1.374952
0.9009683,1.6,0.97533524
0.97563434,1.6,0.88051915
0.5899169,1.6,1.3054746
0.19604123,1.6,1.5396512
0.2615409,1.6,1.5164647
0.38336504,1.6,1.4562527
0.24184704,1.6,1.5241195
0.65284646,1.6,1.2480613
0.8186778,1.6,1.0734323
0.9095616,1.6,0.96469235
0.65659696,1.6,1.2444786
0.10016501,1.6,1.5617664
0.33103234,1.6,1.48481
0.9982218,1.6,0.85083663
0.10898727,1.6,1.5603232
0.7617472,1.6,1.1370188
0.53144497,1.6,1.3541452
0.7788383,1.6,1.1183134
0.5677025,1.6,1.3245047
0.9087555,1.6,0.96569407
0.8453634,1.6,1.0423975
0.20430303,1.6,1.5370853
0.7575239,1.6,1.1415894
0.7929302,1.6,1.102641
0.95767283,1.6,0.9038015
0.87228614,1.6,1.010322
0.71198744,1.6,1.1895376
0.1318543,1.6,1.5560231
0.5461982,1.6,1.3422986
0.7735458,1.6,1.1241417
0.69751006,1.6,1.2042618
0.042845666,1.6,1.5681971
0.8506461,1.6,1.0361639
0.57380354,1.6,1.3193433
0.13977343,1.6,1.5543454
0.4157406,1.6,1.436589
0.12268007,1.6,1.5578456
0.728504,1.6,1.1724309
0.816054,1.6,1.0764416
0.65692914,1.6,1.2441605
0.7701424,1.6,1.1278726
0.73837984,1.6,1.1620461
0.01850611,1.6,1.5693778
0.69518846,1.6,1.2065991
0.33629757,1.6,1.4821181
0.3001765,1.6,1.4997544
0.16852999,1.6,1.547442
0.94809747,1.6,0.9160937
0.7644752,1.6,1.1340555
0.6705126,1.6,1.2310342
0.011823356,1.6,1.5695388
0.14198446,1.6,1.5538595
0.8645051,1.6,1.0196705
0.83874065,1.6,1.0501702
0.30931693,1.6,1.4954747
0.105029225,1.6,1.5609862
0.78978753,1.6,1.106155
0.60296065,1.6,1.2939963
0.98481745,1.6,0.8685046
0.7819797,1.6,1.1148388
