0.8143689,2.2,-0.12882642
0.020476997,2.2,-0.18806204
0.7124457,2.2,-0.14217123
0.9304147,2.2,-0.112034045
0.06107366,2.2,-0.187771
0.44424337,2.2,-0.16988818
0.07239652,2.2,-0.18763511
0.882571,2.2,-0.119149454
0.29781717,2.2,-0.17990837
0.49221545,2.2,-0.1657871
0.44544923,2.2,-0.16979018
0.48141634,2.2,-0.16674447
0.83704764,2.2,-0.12567255
0.09222615,2.2,-0.1873378
0.017827034,2.2,-0.18806982
0.41057342,2.2,-0.17252956
0.52918875,2.2,-0.16236137
0.79403055,2.2,-0.13160074
0.17962837,2.2,-0.1851452
0.7532956,2.2,-0.13699175
0.121741116,2.2,-0.18675853
0.76832074,2.2,-0.13502903
0.9408261,2.2,-0.11045174
0.69453484,2.2,-0.14436795
0.11562294,2.2,-0.18689182
0.6220125,2.2,-0.15278067
0.6984244,2.2,-0.14389502
0.8690364,2.2,-0.12111489
0.24503535,2.2,-0.18256734
0.61896425,2.2,-0.15311708
0.7791632,2.2,-0.13359375
0.06999904,2.2,-0.18766567
0.29348707,2.2,-0.18014574
0.10945088,2.2,-0.18701965
0.92119503,2.2,-0.11342514
0.23224127,2.2,-0.18313438
0.7193176,2.2,-0.14131625
0.99352103,2.2,-0.10226952
0.6794197,2.2,-0.14618587
0.9803068,2.2,-0.104348004
0.33034796,2.2,-0.17801502
0.42537653,2.2,-0.17139268
0.91117716,2.2,-0.11492581
0.94280934,2.2,-0.11014888
0.6315769,2.2,-0.15171635
0.11774379,2.2,-0.18684648
0.44763917,2.2,-0.16961122
0.43788546,2.2,-0.17040217
0.16956341,2.2,-0.18547133
0.8014114,2.2,-0.1306
0.8812641,2.2,-0.11934059
0.55451167,2.2,-0.15988491
0.40493494,2.2,-0.17295255
0.60673726,2.2,-0.154451
0.5548335,2.2,-0.15985283
0.7966855,2.2,-0.13124113
0.8365613,2.2,-0.12574068
0.018260717,2.2,-0.18806855
0.98553854,2.2,-0.10352703
0.011892676,2.2,-0.18808308
0.43244302,2.2,-0.17083627
0.7361329,2.2,-0.1391961
0.9077886,2.2,-0.115431406
