0.80640465,-0.90745604,-0.41181105,0.51094437,1.9748062
-1.4461579,-0.8720148,-0.2637468,0.30432567,1.9144542
-1.5692154,-0.8693314,-0.25488812,0.29162586,1.9106874
0.32069218,-0.90102315,-0.38140994,0.4692046,1.9628496
-0.47735637,-0.88958144,-0.33003008,0.39798126,1.9421053
2.1435928,-0.92815256,-0.49396747,0.62336737,2.005245
-3.2066872,-0.8151382,-0.120142505,0.091735095,1.8511354
-2.8583727,-0.83070505,-0.15240632,0.14087027,1.8657929
2.1778708,-0.9288676,-0.49606347,0.62625796,2.0059586
3.1287434,-0.9678199,-0.55267173,0.709824,2.0170307
-3.0227094,-0.82375246,-0.13752593,0.11831966,1.8590653
2.979536,-0.95571434,-0.5447467,0.695884,2.018815
-3.4724054,-0.8007887,-0.093398795,0.0503076,1.8387802
2.4971118,-0.9365742,-0.51558334,0.6533879,2.012267
-0.45189488,-0.8899769,-0.3317058,0.4003192,1.9427896
-1.8114738,-0.86365604,-0.23708108,0.2659481,1.9030578
-0.93914956,-0.88188887,-0.2991105,0.35457462,1.9293268
-0.86152875,-0.8832572,-0.30438262,0.36201078,1.9315207
-2.7966557,-0.8331563,-0.15785491,0.14908192,1.8682411
1.7971165,-0.92173725,-0.47277433,0.594273,1.9977809
-2.009151,-0.858588,-0.22214162,0.24425209,1.8966038
2.9318411,-0.9529873,-0.54194397,0.6915318,2.0185773
3.0911393,-0.9639495,-0.5509248,0.7062807,2.0181384
0.93394065,-0.90914726,-0.41971982,0.52176887,1.9778719
-2.123262,-0.8554589,-0.21333046,0.2313855,1.8927734
2.5111578,-0.9369683,-0.5164419,0.65459406,2.012526
2.6247358,-0.9403968,-0.52337694,0.66438675,2.014536
1.4195809,-0.91585994,-0.44964266,0.5626569,1.9892633
0.85254663,-0.90806717,-0.41467604,0.51486623,1.975918
-1.7116416,-0.86606246,-0.24448177,0.2766446,1.9062378
-2.075357,-0.8567913,-0.21704634,0.23681879,1.8943925
3.1462836,-0.9700048,-0.5533205,0.7114512,2.0161402
-3.854411,-0.77467,-0.05034709,-0.017834961,1.8184726
3.145122,-0.96984994,-0.55328286,0.7113446,2.0162098
-2.0720773,-0.8568814,-0.2173006,0.2371893,1.8945017
2.2477024,-0.9303806,-0.500335,0.6321584,2.0073936
-0.88771886,-0.88279986,-0.30260795,0.35950786,1.930782
-3.224153,-0.81426954,-0.118447244,0.08912909,1.8503586
3.0266783,-0.9587921,-0.54744995,0.70023847,2.0188107
1.5690439,-0.918088,-0.45880935,0.5751773,1.9926739
-3.38331,-0.8058851,-0.10260938,0.06464869,1.8430569
2.3092031,-0.93178326,-0.5040953,0.6373688,2.0086355
-3.1146426,-0.81956744,-0.1289421,0.10522631,1.8551593
-3.661627,-0.78882545,-0.07288122,0.018065423,1.8291683
2.5919805,-0.9393605,-0.5213779,0.6615524,2.0139742
3.0268536,-0.958805,-0.5474594,0.70025504,2.01881
3.074802,-0.9625047,-0.55008286,0.70474076,2.0184152
2.95162,-0.95407873,-0.5431115,0.6933303,2.018699
-3.672156,-0.7881079,-0.071695566,0.016189188,1.8286085
0.064144254,-0.89752185,-0.36512116,0.44672978,1.9563416
3.1505322,-0.9705863,-0.55344975,0.7118371,2.015867
3.1318054,-0.9681796,-0.5527957,0.71011007,2.0168967
0.3411345,-0.9012964,-0.38270062,0.47098103,1.9633629
-3.0959735,-0.82043594,-0.13070098,0.10791427,1.8559607
2.2825842,-0.9311681,-0.5024672,0.6351114,2.0081
1.8910947,-0.92335397,-0.478524,0.602148,1.9998441
-1.6841991,-0.8667069,-0.24650039,0.2795566,1.9071028
1.4651325,-0.91652787,-0.4524386,0.56647456,1.9903083
2.880144,-0.950359,-0.53886336,0.6868684,2.018139
3.0949013,-0.96429956,-0.5511141,0.7066355,2.0180616
2.7410002,-0.9444501,-0.53045803,0.6745251,2.0163865
-0.13424027,-0.89471775,-0.3523888,0.42909792,1.9512098
0.7020629,-0.906079,-0.405321,0.5020521,1.9722764
-3.8099215,-0.7781428,-0.055716395,-0.009232387,1.821035
-1.2220964,-0.8765955,-0.27958336,0.3269151,1.9211493
-2.8875024,-0.82951915,-0.14980812,0.13694707,1.8646219
2.735939,-0.9442599,-0.5301492,0.6740806,2.0163121
2.900215,-0.9513451,-0.54006255,0.6886723,2.0183282
-3.8518925,-0.77486944,-0.050653845,-0.017340362,1.8186185
2.159353,-0.92847985,-0.49493092,0.6246958,2.005574
1.3638923,-0.9150555,-0.44622394,0.55798686,1.9879808
-3.63232,-0.7907903,-0.07615247,0.023232758,1.8307097
-0.83478653,-0.8837208,-0.30619338,0.36455908,1.9322731
-0.37756318,-0.8911175,-0.33658034,0.4071202,1.9447831
-1.4607412,-0.8717033,-0.26270312,0.30283022,1.9140117
3.1327906,-0.96829796,-0.5528354,0.71020293,2.0168521
-0.6002266,-0.88763314,-0.32190377,0.38661754,1.9387672
3.1111042,-0.965894,-0.5518953,0.7081653,2.0176516
-3.6846325,-0.78725004,-0.070286244,0.013957128,1.8279448
-0.44919014,-0.8900187,-0.3318837,0.40056765,1.9428632
-3.1635668,-0.81724477,-0.124291375,0.098104835,1.8530352
2.7191603,-0.94363785,-0.529129,0.6726097,2.0160596
-0.5344319,-0.8886838,-0.3262639,0.392719,1.9405601
0.46778333,-0.9029851,-0.3906711,0.4819454,1.9665192
2.2287617,-0.92996264,-0.499176,0.63055724,2.0070066
-3.356351,-0.8073677,-0.10534415,0.06889361,1.8443215
1.7516251,-0.9209801,-0.4699908,0.5904635,1.9967725
1.7699972,-0.92128426,-0.47111577,0.5920013,1.9971802
-1.7377365,-0.8654432,-0.24255647,0.2738636,1.9054115
-3.361438,-0.8070904,-0.10482928,0.06809598,1.8440851
-3.809176,-0.77819943,-0.055804998,-0.0090902,1.8210766
-3.3053098,-0.8101026,-0.11046347,0.07681763,1.8466861
-0.35284942,-0.891493,-0.33819637,0.40937075,1.9454432
2.5853434,-0.9391564,-0.5209728,0.6609787,2.0138583
1.8094585,-0.92194545,-0.4735301,0.59530836,1.9980528
-3.8805182,-0.77256775,-0.047142625,-0.02297981,1.8169396
1.8108356,-0.92196774,-0.4736143,0.59542215,1.9980838
1.517499,-0.91730773,-0.45565033,0.5708597,1.9915035
-0.96942097,-0.88134575,-0.2970441,0.35165575,1.9284658
-1.6070943,-0.8684803,-0.25213784,0.28767177,1.9095125
1.446635,-0.91625595,-0.4513032,0.5649241,1.9898849
2.4391103,-0.93500245,-0.51203746,0.64842457,2.0111766
-3.8956797,-0.7713249,-0.04526496,-0.026002377,1.8160398
1.0802019,-0.91111153,-0.42876077,0.53413033,1.9813492
-0.91736025,-0.882277,-0.30059385,0.35666662,1.9299448
-3.2544312,-0.812739,-0.11549029,0.08457658,1.8490005
-1.6457868,-0.86759686,-0.24931547,0.28361085,1.9083073
2.7379696,-0.9443357,-0.53027296,0.6742587,2.016342
3.1195629,-0.96678853,-0.55227983,0.7089632,2.0173805
3.0932734,-0.9641469,-0.5510327,0.7064812,2.018096
-0.9136559,-0.8823422,-0.30084485,0.35702357,1.9300485
2.962141,-0.9546798,-0.5437298,0.69429094,2.0187502
-2.1972156,-0.8533455,-0.20754157,0.22290275,1.8902467
-1.968709,-0.85965866,-0.22523001,0.24875009,1.8979428
-0.11858088,-0.89494276,-0.35339773,0.4305,1.9516175
2.4675274,-0.9357616,-0.51377475,0.65085423,2.0117145
-0.6996338,-0.8860071,-0.3152789,0.37733024,1.9360347
1.6833124,-0.91987187,-0.46581,0.58474386,1.995249
-0.043044686,-0.8960191,-0.35825709,0.43723425,1.9535794
2.668247,-0.94183993,-0.52602947,0.6681665,2.0152588
2.8361158,-0.9483305,-0.5362167,0.68293154,2.0176597
2.91886,-0.9522991,-0.5411741,0.6903558,2.0184832
-3.0683527,-0.82170296,-0.1332891,0.11186507,1.8571408
2.191968,-0.92916715,-0.49692515,0.6274485,2.00625
-1.0417482,-0.8800273,-0.2920861,0.34464848,1.9263948
-3.6488407,-0.78968763,-0.074313045,0.020327538,1.829842
-1.3798611,-0.8734097,-0.26847076,0.31107718,1.9164569
1.5716114,-0.91812754,-0.45896703,0.57539225,1.992733
-2.3974407,-0.8472473,-0.19152616,0.1993103,1.883218
2.8918638,-0.9509306,-0.53956383,0.68791974,2.0182533
2.204895,-0.92944396,-0.49771616,0.6285411,2.0065165
1.8659782,-0.9229133,-0.4769883,0.60004246,1.9992955
2.8699245,-0.9498733,-0.5382502,0.6859517,2.018036
-0.6118561,-0.88744533,-0.3211324,0.38553515,1.9384491
-2.9662533,-0.8262141,-0.14270222,0.12618402,1.8614113
-0.95084935,-0.8816793,-0.29831186,0.35344654,1.9289939
3.1283288,-0.9677725,-0.55265427,0.70978564,2.017046
2.8638196,-0.94958717,-0.5378831,0.68540466,2.0179718
-0.29891664,-0.8923024,-0.34171438,0.41426787,1.946877
0.5023189,-0.90344274,-0.3928376,0.4849221,1.9673746
-2.6437738,-0.83889425,-0.17105415,0.16887629,1.8741455
